4797,1,6/10/2015,「鼻の事ばかり気にして、どうしたんだい。
4798,1,6/10/2015,こんなに白い髯《ひげ》を生やして」
4799,2,6/10/2015,分ったでしょう」「いいえ。
4800,2,6/10/2015,「何がって、はなはだ困るもんですから、来たんです」
4801,2,6/10/2015,お嬢さんはそこにいても滅多《めった》に返事をした事がありませんでした。
4802,2,6/10/2015,私の煩悶《はんもん》は、奥さんと同じようにお嬢さんも策略家ではなかろうかという疑問に会って始めて起るのです。
4803,3,6/10/2015,二時間ばかり損をして」と言いながら、せっかくかいた水彩の上へ、横縦に二、三本太い棒を引いて、絵の具箱の蓋をぱたりと伏せた。
4804,4,6/10/2015,　翌日は日曜である。
4805,4,6/10/2015,その三四郎にとって、こういう紳士的な学生｜親睦会《しんぼくかい》は珍しい。
4806,5,6/10/2015,そうして単に兄妹らしい話はこの場合彼らにとってちっとも腹の足《たし》にならなかった。
4807,6,6/10/2015,そんなにこせこせしてくれと誰も頼んだ訳でもなかろう。
4808,6,6/10/2015,　そのうちお嬢さんの態度がだんだん平気になって来ました。
4809,6,6/10/2015,彼女は熱を籠《こ》めた語気で、津田を「ひどい方《かた》」と呼ばなければならなかった。
4810,7,6/10/2015,「ええ？　ちょっと待った。
4811,7,6/10/2015,熊笹《くまざさ》の中を水ぎわへおりて、例の椎《しい》の木の所まで来て、またしゃがんだ。
4812,7,6/10/2015,津田にはそれが口惜涙《くやしなみだ》としか思えなかった。
4813,8,6/10/2015,「禿はまあ我慢もするが、御前は背《せ》いが人並｜外《はず》れて低い。
4814,8,6/10/2015,今年は例年より気候がずっとゆるんでいる。
4815,8,6/10/2015,また一寝入りすると今度は汗が出た。
4816,9,6/10/2015,「なに構わないのよ。
4817,10,6/10/2015,急に気を換《か》えて自分の周囲を眺めた。
4818,1,6/11/2015,「いつから取りかかったんです」
4819,1,6/11/2015,「至極《しごく》よさそうに思います」
4820,1,6/11/2015,「僕は君の腹の中をちゃんと知ってる。
4821,1,6/11/2015,それもみんな彼女の方から話しかけて、必要な返事だけを、云わば相手の咽喉《のど》から圧《お》し出したようなものであった。
4822,1,6/11/2015,その代り後は何にも云わなかった。
4823,2,6/11/2015,しかし筆を執《と》ることの嫌いな先生が、どうしてあの事件をこう長く書いて、私に見せる気になったのだろう。
4824,2,6/11/2015,「これどうかしましょうか」
4825,2,6/11/2015,五六歩動くとすぐ足をかける階段へ届いてしまった。
4826,3,6/11/2015,「天探女《あまのじゃく》でしょう。
4827,3,6/11/2015,　私は遅くなるまで暗いなかで考えていました。
4828,3,6/11/2015,顔はあいにく列車の外に出ていた。
4829,3,6/11/2015,平静のうちに一種の緊張を包んで彼女は、知らん顔をして、みんなの後《あと》に随《つ》いて食堂に入った。
4830,4,6/11/2015,私はそれ以上に立ち入った質問を控えなければなりませんでした。
4831,4,6/11/2015,「止《や》めてくれって、僕がいい出した事じゃない、もともと君の方から持ち出した話じゃないか。
4832,5,6/11/2015,「古い。
4833,5,6/11/2015,「イブセンの人物に似ているのは里見のお嬢さんばかりじゃない。
4834,5,6/11/2015,気が移るので――たとえば田の中を流れている小川のようなものと思っていれば間違いはない。
4835,5,6/11/2015,きょうはどうしてもだめだ」と言いだした。
4836,5,6/11/2015,　しかし金の重みのいつまで経《た》ってもかからない彼自身は、最初から動かなかった。
4837,5,6/11/2015,　お時は縁側《えんがわ》へ坐って外部《そと》から障子《しょうじ》を開けた。
4838,5,6/11/2015,少なくとももっと淡泊《たんぱく》でした。
4839,5,6/11/2015,そうして夫と共に、表向《おもてむき》の媒妁人として、綺麗《きれい》な段落をそこへつけた。
4840,6,6/11/2015,およそ世の中に何が賤《いや》しい家業《かぎょう》だと云って探偵と高利貸ほど下等な職はないと思っている。
4841,6,6/11/2015,「しかられるだろう。
4842,7,6/11/2015,せめて吾輩の這入《はい》れるだけ御三がこの戸を開けておけば善いのに、気の利かぬ山出しだ。
4843,7,6/11/2015,窓から見ると、西洋人が四、五人列車の前を行ったり来たりしている。
4844,7,6/11/2015,　津田は考えざるを得なかった。
4845,8,6/11/2015,日本堤《にほんづつみ》分署《ぶんしょ》です。
4846,8,6/11/2015,「細工に落ちるというが、ぼくのやる事は自然の手順が狂わないようにあらかじめ人力《じんりょく》で装置するだけだ。
4847,8,6/11/2015,ことに延子さんを信用しているあたしには」
4848,8,6/11/2015,下女はどうしていいか解《わか》らないので、器械的に手を出してそれを受取ったなり、黙っていた。
4849,9,6/11/2015,懐手《ふところで》をして盤を眺めている方が遥《はる》かに気楽である。
4850,9,6/11/2015,地に露華《ろか》あり。
4851,9,6/11/2015,僕ももう御暇《おいとま》しよう」
4852,10,6/11/2015,「あなたはほんとに厭《あ》きっぽい」と細君が独言《ひとりごと》のようにいう。
4853,10,6/11/2015,先生はまた「私のようなものが世の中へ出て、口を利《き》いては済まない」と答えるぎりで、取り合わなかった。
4854,0,6/12/2015,広田先生の注意によって、汽車の窓からはじめてながめた富士は、考え出すと、なるほど崇高なものである。
4855,1,6/12/2015,吾輩の尊敬する尻尾大明神を礼拝《らいはい》してニャン運長久を祈らばやと、ちょっと低頭して見たが、どうも少し見当《けんとう》が違うようである。
4856,1,6/12/2015,気の毒なほどなんにもやらないんでね。
4857,2,6/12/2015,その十六むさしが赤く爛《ただ》れて周囲《まわり》に膿《うみ》をもっているのもある。
4858,2,6/12/2015,もし金田の令嬢が寒月君の眼付や口先に迷ったのなら、同等の熱度をもってこの泥棒君にも惚《ほ》れ込まなくては義理が悪い。
4859,2,6/12/2015,敵の身の働《はたらき》に心を置けば、敵の身の働に心を取らるるなり。
4860,2,6/12/2015,「それからきょうまでそのままにしておいたのか」
4861,3,6/12/2015,　肝心《かんじん》のお嬢さんに、直接この私というものを打ち明ける機会も、長くいっしょにいるうちには時々出て来たのですが、私はわざとそれを避けました。
4862,3,6/12/2015,鼻の穴がすうすう言う。
4863,4,6/12/2015,主人は頬をふくらまして朝日の煙を吹き出しながらちょっと横を向いた。
4864,4,6/12/2015,汽車は右の肩から乳の下を腰の上までみごとに引きちぎって、斜掛《はすか》けの胴を置き去りにして行ったのである。
4865,4,6/12/2015,彼は少し歩調を早めた。
4866,5,6/12/2015,「なるほどそんな事があったかもしれない」と言っている。
4867,6,6/12/2015,頭寒足熱《ずかんそくねつ》は延命息災の徴と傷寒論《しょうかんろん》にも出ている通り、濡れ手拭は長寿法において一日も欠くべからざる者である。
4868,6,6/12/2015,じっさい退屈ではなかったのである。
4869,7,6/12/2015,二人とも無精な性質《たち》なので、炬燵《こたつ》にあたったまま、盤を櫓《やぐら》の上へ載《の》せて、駒《こま》を動かすたびに、わざわざ手を掛蒲団《かけぶとん》の下から出すような事をした。
4870,7,6/12/2015,そうして妻を不幸な女だと思いました。
4871,7,6/12/2015,「大理石のように見えるでしょう」と聞いた。
4872,7,6/12/2015,　美禰子は三四郎を見た。
4873,7,6/12/2015,せっかく親切にああ云ってくれるものを断《ことわ》っちゃ」
4874,7,6/12/2015,弱いものの虚《きょ》を衝《つ》くために用いられる腕の力が、彼女を男らしく活溌《かっぱつ》にした。
4875,7,6/12/2015,じゃなぜ不平だというと、金が取れないからだ。
4876,7,6/12/2015,　それは主《ぬし》のないスリッパーに唆《そそ》のかされた罪かも知れなかった。
4877,8,6/12/2015,その男は恥ずかしがって色々弁解しましたが、折角《せっかく》の胴着を行李《こうり》の底へ放《ほう》り込んで利用しないのです。
4878,8,6/12/2015,　彼の語気は癇走《かんばし》っていた。
4879,9,6/12/2015,先生の説によると、こんなに古い燈台が、まだ残っているそばに、偕行社《かいこうしゃ》という新式の煉瓦《れんが》作りができた。
4880,9,6/12/2015,「理由《わけ》っていったい何」
4881,10,6/12/2015,「知らなくってもいいから、ちょっとどけたまえ」
4882,10,6/12/2015,告朔《こくさく》の※［＃「飮のへん＋氣」、第4水準2-92-67］羊《きよう》と云う故事《こじ》もある事だから、これでもやらんよりはましかも知れない。
4883,10,6/12/2015,あの目眩《めまぐ》るしい東京の下宿の二階で、遠く走る電車の音を耳にしながら、頁《ページ》を一枚一枚にまくって行く方が、気に張りがあって心持よく勉強ができた。
4884,10,6/12/2015,彼女は心の中で継子に云った。
4885,0,6/13/2015,先生の口からこんな自白を聞くのは、いかな私にも全くの意外に相違なかった。
4886,0,6/13/2015,いっそのこと今夜は家へ帰って、また出直そうかと考えた。
4887,1,6/13/2015,「どこへ行ったんですかね」「どこへ参るにも断わって行った事の無い男ですから分りかねますが、大方御医者へでも行ったんでしょう」「甘木さんですか、甘木さんもあんな病人に捕《つら》まっちゃ災難ですな」「へえ」と細君は挨拶のしようもないと見えて簡単な答えをする。
4888,1,6/13/2015,「だって興行さえしなければ構わんじゃありませんか。
4889,1,6/13/2015,晩はことによると一雨かかるかも知れない。
4890,1,6/13/2015,　急に静かになった食堂を見廻した叔父は、こう云って白服のボイに訊《き》いた。
4891,2,6/13/2015,首さえ出さなければ、見逃《みのが》してくれる事もあろうかと、詰まらない事を頼みにして寝ていたところ、なかなか許しそうもない。
4892,2,6/13/2015,　細君は喧嘩を後日に譲って、倉皇《そうこう》針箱と袖なしを抱《かか》えて茶の間へ逃げ込む。
4893,2,6/13/2015,父は枕元《まくらもと》へ来て挨拶《あいさつ》する白い服を着た女を見て変な顔をした。
4894,2,6/13/2015,使でもやるんだ」
4895,3,6/13/2015,英国で大和魂の演説をする。
4896,4,6/13/2015,不平だから超人などを書物の上だけで振り廻すのさ。
4897,4,6/13/2015,見ると標題に大きな活字で「偉大なる暗闇《くらやみ》」とある。
4898,5,6/13/2015,そうして次の色彩に席を譲るべくすぐ消滅した。
4899,6,6/13/2015,またやり直すと今度は縄が長過ぎて足が地面へ着いたのでやはり死ねなかったのです。
4900,6,6/13/2015,彼らの頭が小さく見えるまで沖の方へ向いて行った。
4901,6,6/13/2015,けれども細君の諾否《だくひ》だけですぐ決定されべき性質のものではなかった。
4902,7,6/13/2015,「さすが詩人だけあって自由自在なものだね」
4903,7,6/13/2015,――寒月君、君のヴァイオリンはあんまり安いから鼠が馬鹿にして噛《かじ》るんだよ、もう少しいいのを奮発して買うさ、僕が以太利亜《イタリア》から三百年前の古物《こぶつ》を取り寄せてやろうか」
4904,7,6/13/2015,先生は一人ものだからな。
4905,8,6/13/2015,「ええ」と細君は軽《かろ》く答える。
4906,8,6/13/2015,「いえ、どうもせんがね。
4907,9,6/13/2015,私は要《い》るに任せて、その中から色々なものを取り出した。
4908,9,6/13/2015,Ｋと顔を見合せた私は、今まで朧気《おぼろげ》に彼を一種の邪魔ものの如く意識していながら、明らかにそうと答える訳にいかなかったのです。
4909,9,6/13/2015,ことに自分の性情とはまったく容《い》れないようなところがある。
4910,9,6/13/2015,家へ帰った時、先生が、用がなければ話していってもかまわないと、書斎の戸をあけて、自分がさきへはいった。
4911,9,6/13/2015,「病院へいっしょに入りたいなんて気楽な事をいうかと思うと、やれ髪を刈れの湯に行けのって、叔母さんよりもよっぽどやかましい事を云いますよ」
4912,9,6/13/2015,　津田は取り合わなかった。
4913,0,6/14/2015,「売ればいくらぐらいになって」
4914,0,6/14/2015,　芝居が了《は》ねていったん茶屋へ引き上げる時、お延はそこでまた夫人に会う事を恐れた。
4915,1,6/14/2015,ふだん着も余所《よそ》ゆきもない。
4916,1,6/14/2015,結婚早々旦那様の御機嫌《ごきげん》を損じちゃ」
4917,1,6/14/2015,　小林はようやく新聞を畳んだ。
4918,2,6/14/2015,いくら個人主義が流行《はや》る世の中だって、こう町々《まちまち》に我儘《わがまま》を尽くされては持主の迷惑はさこそと思いやられる、主人もここに鑑《かんが》みるところあって近頃は大《おおい》に訓練を与えて、出来る限り系統的に按排《あんばい》するように尽力している。
4919,2,6/14/2015,やれやれ長い道中双六《どうちゅうすごろく》だ」と迷亭君はほっと一と息ついた。
4920,2,6/14/2015,　三四郎の顔は彫りつけたようにまじめであった。
4921,2,6/14/2015,他《ひと》に対して男らしく無遠慮にふるまっている夫人が、自分にだけは、まるで別な人間として出てくるのではないかと思われた。
4922,3,6/14/2015,……それでなくっても、あたしはもう秀子さんなんぞから馬鹿にされ切っているんです。
4923,4,6/14/2015,無論彼は自分の自由意志でどこへも行ける身体《からだ》ではありませんが、私が誘いさえすれば、またどこへ行っても差支《さしつか》えない身体だったのです。
4924,4,6/14/2015,野々宮はただ「やあ」と平凡に言って、頭をうなずかせただけである。
4925,4,6/14/2015,といって、この後悔を予期して、むりに応急の返事を、さもしぜんらしく得意に吐き散らすほどに軽薄ではなかった。
4926,4,6/14/2015,「道理で。
4927,6,6/14/2015,「生死事大《しょうしじだい》、無常迅速《むじょうじんそく》、あきらめるさ」
4928,6,6/14/2015,しかし掛蒲団《かけぶとん》は跳返《はねかえ》されたように裾《すそ》の方に重なり合っているのです。
4929,6,6/14/2015,三四郎が何か答えようとするうちに、美禰子が、
4930,6,6/14/2015,　津田は平生《ふだん》からお延が自分の父を軽蔑《けいべつ》する事を恐れていた。
4931,7,6/14/2015,　吾輩が風呂場へ廻ると、敵は戸棚から馳け出し、戸棚を警戒すると流しから飛び上り、台所の真中に頑張《がんば》っていると三方面共少々ずつ騒ぎ立てる。
4932,7,6/14/2015,こんな働き手を見るたびに撲《なぐ》ってやりたくなる。
4933,7,6/14/2015,二人は顔を見合わせて思わず笑い出した。
4934,7,6/14/2015,それどころか、今｜現《げん》にどんな変がこの肉体のうちに起りつつあるかも知れない。
4935,7,6/14/2015,今までも夢、今も夢、これから先も夢、その夢を抱《だ》いてまた東京へ帰って行く。
4936,8,6/14/2015,「実際馬鹿気ているな」と主人のような超然主義の人でも金銭の観念は普通の人間と異《こと》なるところはない。
4937,8,6/14/2015,それから、ある特別の事情があって、なおさらあなたに満足を与えられないでいるのです。
4938,9,6/14/2015,六十七になって寝られなくなるなあ当り前でさあ。
4939,9,6/14/2015,某氏は近き過去において、海外留学の命を受けたことのある秀才だから至極適任だろうという内容である。
4940,10,6/14/2015,　私はなるべく彼に逆《さか》らわない方針を取りました。
4941,1,6/15/2015,初心《しょしん》の者に限って、無暗《むやみ》にツユ［＃「ツユ」に傍点］を着けて、そうして口の内でくちゃくちゃやっていますね。
4942,1,6/15/2015,この主人もこの西洋館のごとく傲慢《ごうまん》に構えているんだろうと、門を這入《はい》ってその建築を眺《なが》めて見たがただ人を威圧しようと、二階作りが無意味に突っ立っているほかに何等の能もない構造であった。
4943,1,6/15/2015,「頑愚《がんぐ》だな。
4944,1,6/15/2015,「ぴん助やきしゃごが何を云ったって知らん顔をしておればいいじゃないか。
4945,1,6/15/2015,私はその前から両親の許可を得て、東京へ出るはずになっていましたので、母はそれもついでにいうつもりらしかったのです。
4946,1,6/15/2015,――腰から下は正しい姿勢にある。
4947,1,6/15/2015,向こうから三四郎の横顔を熟視していた。
4948,2,6/15/2015,身体《からだ》に異状のない私は、とても寝る気にはなれません。
4949,2,6/15/2015,「その代りここん所へかけるつもりです」
4950,3,6/15/2015,ただ彼の掌《てのひら》に載せられてスーと持ち上げられた時何だかフワフワした感じがあったばかりである。
4951,3,6/15/2015,　二人はそれでどっちからも金の事を云い出さなかった。
4952,4,6/15/2015,声はすれども姿は見えずと云う俗謡《ぞくよう》はとくに吾輩のために作った者ではなかろうかと怪しまれるくらいである。
4953,4,6/15/2015,「じゃ仕方がない。
4954,4,6/15/2015,「はあそうですか」
4955,5,6/15/2015,そうかといって、起《た》って行って障子《しょうじ》を開けて見る訳にはなおいきません。
4956,5,6/15/2015,「憲法発布は明治二十二年だったね。
4957,5,6/15/2015,同時に眼の表情があとかたもなく消えた。
4958,6,6/15/2015,ところが人間万事｜塞翁《さいおう》の馬、七転《ななころ》び八起《やお》き、弱り目に祟《たた》り目で、ついこの秘密が露見に及んでついに御上《おかみ》の御法度《ごはっと》を破ったと云うところで、重き御｜仕置《しおき》に仰せつけられそうになりました」「まるで講釈見たようです事」「なかなか旨《うま》いでしょう。
4959,6,6/15/2015,細君はようやく御機嫌が直って少々笑顔になる。
4960,6,6/15/2015,私が丸い墓石《はかいし》だの細長い御影《みかげ》の碑《ひ》だのを指して、しきりにかれこれいいたがるのを、始めのうちは黙って聞いていたが、しまいに「あなたは死という事実をまだ真面目《まじめ》に考えた事がありませんね」といった。
4961,6,6/15/2015,二人で坂を上がって、丘の上へ出た。
4962,6,6/15/2015,「野蛮な所です」
4963,6,6/15/2015,ほとんど返事に価《あたい》しないという口調で答えた。
4964,8,6/15/2015,先生は眼鏡《めがね》をとって台の上に置いて、すぐ手拭《てぬぐい》で頭を包んで、すたすた浜を下りて行った。
4965,8,6/15/2015,文章にしようと思う。
4966,8,6/15/2015,　美禰子は三四郎を見た。
4967,9,6/15/2015,上へ掛けるものもまっ白である。
4968,10,6/15/2015,昔《むか》し僕のところへ泊りがけに来て例の通り消極的の修養と云う議論をしてね。
4969,10,6/15/2015,「ええ。
4970,0,6/16/2015,「羅甸語は分ってるが、何と読むのだい」
4971,1,6/16/2015,なるほど寒月君のために猫にあるまじきほどの義侠心《ぎきょうしん》を起して、一度《ひとたび》は金田家の動静を余所《よそ》ながら窺《うかが》った事はあるが、それはただの一遍で、その後は決して猫の良心に恥ずるような陋劣《ろうれつ》な振舞を致した事はない。
4972,2,6/16/2015,しかしそれにしては少し変だとも考えた。
4973,2,6/16/2015,彼はただ決すればよかった。
4974,3,6/16/2015,「誰でもいいからちょっと出て逢ってくれたまえ。
4975,3,6/16/2015,吾輩が金田邸へ行くのは、招待こそ受けないが、決して鰹《かつお》の切身《きりみ》をちょろまかしたり、眼鼻が顔の中心に痙攣的《けいれんてき》に密着している狆《ちん》君などと密談するためではない。
4976,3,6/16/2015,近頃行くかい」
4977,3,6/16/2015,私は今日《きょう》ここでできるだけの努力をしました。
4978,3,6/16/2015,「いらっしゃるか、いらっしゃらないか分らないの」
4979,4,6/16/2015,高く飛ぼうというには、飛べるだけの装置を考えたうえでなければできないにきまっている。
4980,4,6/16/2015,彼らは遮《さえ》ぎる事なしに、その輝やきの説明を、彼女の言葉から聴こうとした。
4981,5,6/16/2015,わたしも他言《たごん》はしないから」と穏《おだ》やかにつけ加えた。
4982,5,6/16/2015,　私は理屈から出たとも統計から来たとも知れない、この陳腐《ちんぷ》なような母の言葉を黙然《もくねん》と聞いていた。
4983,6,6/16/2015,「そりゃ物凄いだろう」
4984,6,6/16/2015,「風邪だろう」
4985,6,6/16/2015,「遠慮しずにおかけなさいよ。
4986,6,6/16/2015,「百合子さん、もしあたしが津田を追い出されたら、少しは可哀相《かわいそう》だと思って下さるでしょう」
4987,6,6/16/2015,「はてな、もっと後《あと》かしら。
4988,7,6/16/2015,三四郎は来たるべきお談義の事をまるで忘れてしまった。
4989,7,6/16/2015,え？　きっとそうだろう」
4990,7,6/16/2015,彼は白い食卓布《テーブルクロース》の上に、行儀よく順次に並べられた新らしい三枚の十円紙幣を見て、思わず腹の中で叫んだ。
4991,7,6/16/2015,柔婉《しなやか》に動く彼女の手先を見つめている彼の眼は、当時を回想するうっとりとした夢の消息のうちに、燦然《さんぜん》たる警戒の閃《ひら》めきを認めなければならなかった。
4992,8,6/16/2015,あくる日起きて見ると膏薬の下から糸屑《いとくず》がぶらさがって例の山羊髯《やぎひげ》に引っかかっていたのは滑稽《こっけい》だったよ」
4993,9,6/16/2015,「怪《け》しからん奴だ」
4994,9,6/16/2015,しかしこれがはたして母の遺言であったのかどうだか、今考えると分らないのです。
4995,9,6/16/2015,「お延、叔父さんは情《なさ》けない事になっちまったよ。
4996,10,6/16/2015,私の頭の上に正体の知れない恐ろしいものを蔽《おお》い被《かぶ》せた。
4997,10,6/16/2015,外套《がいとう》を着て襟巻をしても冷たくてやりきれない。
4998,0,6/17/2015,傍《そば》を通る往来の人さえ一瞥《いちべつ》の注意を夫婦の上へ与えないではいられなかった。
4999,0,6/17/2015,「なぜでしょう」
5000,0,6/17/2015,もともと堀さんへいらっしゃる時の条件が条件ですもの」
5001,0,6/17/2015,しかし説明だけはしてやろう。
5002,1,6/17/2015,戦闘線は勿論《もちろん》あまり広かろうはずがない。
5003,1,6/17/2015,もし考えていたとすれば、いつもの通りお嬢さんが問題だったかも知れません。
5004,1,6/17/2015,洋服を着て髯《ひげ》をはやして、年輩からいうと広田先生くらいな男である。
5005,1,6/17/2015,偉い人も偉くない人も社会へ頭を出した順序が違うだけだ。
5006,2,6/17/2015,　雑司ヶ谷《ぞうしがや》にある誰《だれ》だか分らない人の墓、――これも私の記憶に時々動いた。
5007,2,6/17/2015,それを自覚していたから、同じものを今度はＫの上に応用しようと試みたのです。
5008,2,6/17/2015,「おとっさんやおっかさんは」
5009,2,6/17/2015,「この人は生きた研究の材料として、堀という夫をすでにもっているではないか。
5010,2,6/17/2015,彼よりも遥《はる》か余計に驚ろいていた。
5011,3,6/17/2015,我々は実際偉くなるつもりでいたのです。
5012,4,6/17/2015,それがお嬢さんを早く片付けた方が得策だろうかという意味だと判然《はっきり》した時、私はなるべく緩《ゆっ》くらな方がいいだろうと答えました。
5013,4,6/17/2015,しかるにその小林は今にも吉川夫人が見えるような事を云いながら、自分の帰る気色《けしき》をどこにも現わさなかった。
5014,4,6/17/2015,　もしそれを憶《おも》い起す能力すら失っているとすると、彼の使命は善にもあれ悪にもあれ、はかないものであった。
5015,5,6/17/2015,「伯父さん、そりゃ正成の甲割ですかね」
5016,5,6/17/2015,「黒足袋が一足」
5017,5,6/17/2015,首を出すと烈しい秋の日が、六尺の障子《しょうじ》へ一面にあたって、かんかんするには癇癪《かんしゃく》が起りました。
5018,5,6/17/2015,あるいはそれほど強いものでなかったかも知れませんが、当人はそう解釈していました。
5019,5,6/17/2015,　三四郎は少し酔ったような心持ちである。
5020,6,6/17/2015,　主人は夕飯《ゆうはん》をすまして書斎に入る。
5021,6,6/17/2015,お延さんばかりじゃないわ、まだほかにもう一人あるはずよ、きっと」
5022,6,6/17/2015,「何と云ったい」
5023,7,6/17/2015,それで今から十時頃までどこかで暮さなければならない。
5024,7,6/17/2015,彼女は人に見えない袖《そで》を顔へあてて内部の赤面を隠しながら、やっぱり不思議な眼をして、二人の心持を解けない謎《なぞ》のように不断から見つめていた。
5025,8,6/17/2015,三つの塊《かた》まりが一つとなって月の光を竪《たて》に切って下へ落ちる。
5026,8,6/17/2015,しかし女は出ていかない。
5027,8,6/17/2015,「お前も行くのか」
5028,9,6/17/2015,私はその決心でやり出した。
5029,9,6/17/2015,彼女はすぐ黙ってしまった。
5030,10,6/17/2015,彼女はありのままその物を父母《ふぼ》に報知する必要に逼《せま》られてはいなかった。
5031,0,6/18/2015,彼女はこの夫人を見るや否や、恭《うやうや》しく頭を下げて、「毎度津田が御厄介《ごやっかい》になりまして」と云った。
5032,0,6/18/2015,少くとも彼はそう解釈した。
5033,1,6/18/2015,読んで見ると
5034,1,6/18/2015,それから両国《りょうごく》へ来て、暑いのに軍鶏《しゃも》を食いました。
5035,1,6/18/2015,それがどこからか、風が持って来て捨てて行ったように、すぐ消えてしまった。
5036,1,6/18/2015,そんなに長くかかりゃしません」
5037,1,6/18/2015,彼は玄関へかかった。
5038,2,6/18/2015,　美禰子は答えなかった。
5039,2,6/18/2015,その津田を疑ぐっている彼女にも、まだ信力は残っていた。
5040,2,6/18/2015,「第二にはだね。
5041,3,6/18/2015,何の事あない毎日少しずつ死んで見るようなものですぜ、奥さん御手数《おてすう》だがちょっと起していらっしゃい」と催促すると細君は同感と見えて「ええ、ほんとにあれでは困ります。
5042,3,6/18/2015,そりゃどうしたって私の方が先だわ」
5043,3,6/18/2015,お父さんなんぞも、死ぬ死ぬっていいながら、これから先まだ何年生きなさるか分るまいよ。
5044,3,6/18/2015,パナマや麦藁製《むぎわらせい》のいろいろな帽子が石版で印刷されている広告用の小冊子めいたものが、二人で銀座へ買物に行った初夏《しょか》の夕暮を思い出させた。
5045,4,6/18/2015,それで飯《めし》を食う時、Ｋに聞きました。
5046,4,6/18/2015,「そんならわざわざ断る必要はないよ。
5047,4,6/18/2015,　津田はごまかしてしまおうとした。
5048,5,6/18/2015,私は弓を持ったままぶるぶるとふるえました」
5049,5,6/18/2015,すると静かな足音が彼の予期通り壁の後で聴え出した。
5050,6,6/18/2015,［＃ここから２字下げ］
5051,6,6/18/2015,　毒気を抜かれた津田は、返事をする前にまた黙って一二間歩いた。
5052,6,6/18/2015,いくら英吉利人《イギリスじん》が大きいたって、どうも君じゃ辻褄《つじつま》が合わな過ぎると思ったよ。
5053,7,6/18/2015,いくら自分がえらくても世の中はとうてい意のごとくなるものではない、落日《らくじつ》を回《めぐ》らす事も、加茂川を逆《さか》に流す事も出来ない。
5054,7,6/18/2015,それから玄関へ出ました。
5055,7,6/18/2015,彼の頭に妹のいう意味は判然《はっきり》入った。
5056,7,6/18/2015,　これだけ繰り返した津田はいったん塞《つか》えた。
5057,8,6/18/2015,自分の妻《さい》を褒《ほ》めるのはおかしいようであるが、僕はこの時ほど細君を美しいと思った事はなかった。
5058,8,6/18/2015,そうして電車に乗った。
5059,8,6/18/2015,娘が人の奥さんになるとか、奥さんがまた旦那様《だんなさま》を亡《な》くなして、未亡人《びぼうじん》になるとか」
5060,8,6/18/2015,後は私の方でやるから」
5061,9,6/18/2015,「なんだよ」と今度は鼻の穴へ親指と人さし指を入れて鼻毛をぐっと抜く。
5062,9,6/18/2015,そうして当分｜身体《からだ》を楽にして、遊ぶ方が大きな将来のために得策だと忠告しました。
5063,9,6/18/2015,空も少し見える。
5064,9,6/18/2015,そのうえ本人が悄然《しょうぜん》としている。
5065,9,6/18/2015,けれどももし与次郎にこの談話を聞かせたらさだめし反対するだろうと思った。
5066,9,6/18/2015,「じゃおいらの方が雨曝しになって、荷物だけを室《へや》の中へ入れて貰う事にしよう」
5067,10,6/18/2015,美人が横向きになって手拭を使っているんです」「そいつは少しデカダンだね。
5068,1,6/19/2015,　椽側から座敷を見回すと、しんと静かである。
5069,2,6/19/2015,「御めっちの知った事じゃねえ。
5070,2,6/19/2015,天地の裡《うち》に何をたのまんとするか。
5071,2,6/19/2015,あんな風に鷹揚《おうよう》に落ちついていれば、――こないだ学校で演説をなすったわ」
5072,2,6/19/2015,それからその中《うち》で面白そうなものを四、五｜幅《ふく》裸にして行李《こうり》の底へ入れて来ました。
5073,2,6/19/2015,制服を着てくればよかったと思った。
5074,2,6/19/2015,病症が軽いからだと思った。
5075,2,6/19/2015,しばらくして彼は小声で独語《ひとりごと》のように云った。
5076,3,6/19/2015,私は今でも決してその時の私の嫉妬心を打ち消す気はありません。
5077,3,6/19/2015,　与次郎の説を聞くと、今度は演芸会を見ない者は、まるでばかのような気がする。
5078,3,6/19/2015,だから遠慮の要《い》らないという意味で、不愛嬌《ぶあいきょう》な挨拶《あいさつ》が苦にならなかった。
5079,3,6/19/2015,「そりゃいざとなれば留守番なんかどうでも構わないさ。
5080,4,6/19/2015,炎天で目がくらんだ時のようであったがしばらくすると瞳《ひとみ》がようやくおちついて、あたりが見えるようになった。
5081,4,6/19/2015,　津田の眼に映るお延は無論不完全であった。
5082,4,6/19/2015,「よござんすとも」と云った時、お延は急に袂《たもと》から手帛《ハンケチ》を出して顔へ当てたと思うと、しくしく泣き出した。
5083,4,6/19/2015,　津田は答えた。
5084,5,6/19/2015,そうして自分は全く知らずにいる。
5085,6,6/19/2015,彼はどうしても私に取り合う気色《けしき》を見せなかったからです。
5086,6,6/19/2015,のみならず、自分もいつのまにか、しぜんとこの経緯《よこたて》のなかに織りこまれている。
5087,7,6/19/2015,「詩的ですね。
5088,7,6/19/2015,「先生もやるんですか」
5089,7,6/19/2015,　私はそうした矛盾を汽車の中で考えた。
5090,7,6/19/2015,どこからも切り離されて世の中にたった一人住んでいるような気のした事もよくありました。
5091,7,6/19/2015,　三四郎がバケツの水を取り換えに台所へ行ったあとで、美禰子がはたきと箒を持って二階へ上がった。
5092,7,6/19/2015,「ただ年齢ばかりじゃないのよ。
